,sig
REJECT_COUNT_2.0 REQUIRED_TAKE_FLAG DMA_AREA_New Orleans,0.33597270734
FILING_STATUS_MarriedFilingSeparately FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow IMPORT_TYPE_Manual,0.335572038229
REJECT_COUNT_-1 AGI<=1217.5 STATE_ATTACH_COUNT<=0.5,0.334702240017
FILING_STATUS_MarriedFilingSeparately REJECT_COUNT_2.0 IMPORT_TYPE_Manual,0.33253060172
REJECT_COUNT_1.0 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow AMOUNT_REFUND<=110.5,0.331669094916
COST_PER_CUST>=12.4691162109375 VAUTH_DEVICE_TYPE_-1 AMOUNT_REFUND<=110.5,0.327689285104
REJECT_COUNT_2.0 REQUIRED_TAKE_FLAG AMOUNT_REFUND<=0.5,0.327078420758
REJECT_COUNT_3.0 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 REQUIRED_TAKE_FLAG,0.326462174879
REQUIRED_TAKE_FLAG DMA_AREA_New Orleans AMOUNT_TOTAL_PAYMENTS> 0.5 <1855.5,0.325997188482
REJECT_COUNT_1.0 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 DMA_AREA_New Orleans,0.325979354177
COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 COST_PER_CUST>=12.4691162109375 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow,0.325624766081
REJECT_COUNT_1.0 COST_PER_CUST_LAG7> 0.0065507246181368828 <2.6623878479003906 IMPORT_TYPE_Manual,0.32451079964
STATE_ATTACH_COUNT<=0.5 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Help System_TT.com Support_CU Flow IMPORT_TYPE_Manual,0.321953888712
REJECT_COUNT_1.0 VAUTH_DEVICE_TYPE_-1 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow,0.32096954132
DMA_AREA_New Orleans AMOUNT_REFUND<=0.5 STATE_ATTACH_COUNT<=0.5,0.318154409034
FILING_STATUS_MarriedFilingSeparately REJECT_COUNT_1.0 AMOUNT_REFUND<=0.5,0.318031804561
REJECT_COUNT_-1 COST_PER_CUST>=12.4691162109375 FIRST_SEARCH_MANUAL_LOCATION_DETAIL_Live Community_Live Community_Non-CU Flow,0.316336814381
